Compañia,Desc. compañia,Auxiliar,Desc. auxiliar,Tercero,C.Costo,C.O. ,U.N.,Desc. Moneda alt.,Saldo inicial,Saldo final,Unnamed: 11,SCOA6DIG,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9
439,FIC CDO INTELIGENCIA ARTIFICIAL CON CAP. PROTEGIDO,111510015,OCCIDENTAL BANK BARBADOS CTA No: 512877,,,1,99,DÓLAR,"5812361,98","4846742,13",,111510,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos del Exterior,,,Disponible,
439,FIC CDO INTELIGENCIA ARTIFICIAL CON CAP. PROTEGIDO,111510017,CITIBANK NEW YORK CTA No: 27722800,,,1,99,DÓLAR,"2203913,63","2073737,7",,111510,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos del Exterior,,,Disponible,
439,FIC CDO INTELIGENCIA ARTIFICIAL CON CAP. PROTEGIDO,130120120,EMISORES EXTRANJEROS,,,1,99,PESOS,"32470006928,4","32683800138,4",,130120,Activo,,Activo no corriente,Inversiones a valor razonable con efectos en resultados,Instrumentos de Deuda,,,Inversiones,
439,FIC CDO INTELIGENCIA ARTIFICIAL CON CAP. PROTEGIDO,161695006,(IA) DAVIVIENDA Cta No. 482800032773,,,1,99,PESOS,"14742,48","15225,88",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
439,FIC CDO INTELIGENCIA ARTIFICIAL CON CAP. PROTEGIDO,161695017,(IA) BANCO DE OCCIDENTE CTA. 219881570,,,1,99,PESOS,"977014,56","522140,25",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
439,FIC CDO INTELIGENCIA ARTIFICIAL CON CAP. PROTEGIDO,161695045,CUENTA CORRIENTE                        ,,,1,99,PESOS,"2,11","1,31",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
439,FIC CDO INTELIGENCIA ARTIFICIAL CON CAP. PROTEGIDO,250105035,Revisoria Fiscal,,,1,99,PESOS,"0,0","-28560,82",,250105,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,Cuentas por pagar,Comision de administracion.,,,,
439,FIC CDO INTELIGENCIA ARTIFICIAL CON CAP. PROTEGIDO,352505010,PARTICIPACIONES EN FDO DE INVERSIÓN COLE,,,1,99,PESOS,"-33412363615,1","-33549625909,71",,352505,Total pasivo + patrimonio,Patrimonio,,Patrimonio especiales,Participaciones en fondos de inversión colectiva,,,,
439,FIC CDO INTELIGENCIA ARTIFICIAL CON CAP. PROTEGIDO,411495009,(IA) BANCOLOMBIA CTA. 69000007233,,,1,99,PESOS,"0,0","-811902,96",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
439,FIC CDO INTELIGENCIA ARTIFICIAL CON CAP. PROTEGIDO,511325010,COMISION CUSTODIA FIJA                  ,,,1,99,PESOS,"0,0","90000,0",,511325,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Comisión custodia fija,,,
439,FIC CDO INTELIGENCIA ARTIFICIAL CON CAP. PROTEGIDO,511512010,GASTOS BANCARIOS                        ,,,1,99,PESOS,"0,0","833567,01",,511512,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Gastos bancarios,,,
439,FIC CDO INTELIGENCIA ARTIFICIAL CON CAP. PROTEGIDO,513015003,REVISORIA FISCAL                        ,,,1,99,PESOS,"0,0","1778266,08",,513015,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Revisoría Fiscal,,,
439,FIC CDO INTELIGENCIA ARTIFICIAL CON CAP. PROTEGIDO,514005010,IMPUESTO A LOS MOVIMIENTOS FINANCIEROS  ,,,1,99,PESOS,"0,0","8759,69",,514005,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Gravamen a los movimientos financieros,Impuestos y tasas,,
447,FCP PEGASUS COLOMBIA FONDO II - COMPARTIMENTO IRIS,182705010,PROPIEDADES DE INVERSION,,,1,99,PESOS,"566000000,0","566000000,0",,182705,Activo,,Activo no corriente,Activos Materiales,Propiedades de Inversión,,,,
447,FCP PEGASUS COLOMBIA FONDO II - COMPARTIMENTO IRIS,352505010,PARTICIPACIONES EN FDO DE INVERSIÓN COLE,,,1,99,PESOS,"-18331056997,12","-18422111457,12",,352505,Total pasivo + patrimonio,Patrimonio,,Patrimonio especiales,Participaciones en fondos de inversión colectiva,,,,
447,FCP PEGASUS COLOMBIA FONDO II - COMPARTIMENTO IRIS,411495002,(PII) BANCOLOMBIA AH CTA.  69000009074,,,1,99,PESOS,"0,0","-1720880,81",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
447,FCP PEGASUS COLOMBIA FONDO II - COMPARTIMENTO IRIS,511325010,COMISION CUSTODIA FIJA                  ,,,1,99,PESOS,"0,0","13988000,0",,511325,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Comisión custodia fija,,,
447,FCP PEGASUS COLOMBIA FONDO II - COMPARTIMENTO IRIS,511512010,GASTOS BANCARIOS                        ,,,1,99,PESOS,"0,0","1129,31",,511512,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Gastos bancarios,,,
447,FCP PEGASUS COLOMBIA FONDO II - COMPARTIMENTO IRIS,511548010,COMISION DE ADMINISTRACION,,,1,99,PESOS,"0,0","41278538,8",,511548,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Comisión administración,,,
447,FCP PEGASUS COLOMBIA FONDO II - COMPARTIMENTO IRIS,511595011,COMISION GESTOR PROFESIONAL,,,1,99,PESOS,"0,0","76898858,0",,511595,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Comisión Bursatil,,,
447,FCP PEGASUS COLOMBIA FONDO II - COMPARTIMENTO IRIS,513025010,ASESORIAS LEGALES Y/O JURIDICAS,,,1,99,PESOS,"0,0","6711750,0",,513025,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Asesoria Legal o Jurídica,,,
447,FCP PEGASUS COLOMBIA FONDO II - COMPARTIMENTO IRIS,514005010,IMPUESTO A LOS MOVIMIENTOS FINANCIEROS  ,,,1,99,PESOS,"0,0","669370,64",,514005,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Gravamen a los movimientos financieros,Impuestos y tasas,,
447,FCP PEGASUS COLOMBIA FONDO II - COMPARTIMENTO IRIS,514005015,IVA COMISION GESTOR PROFESIONAL         ,,,1,99,PESOS,"0,0","14610783,02",,514005,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Gravamen a los movimientos financieros,Impuestos y tasas,,
447,FCP PEGASUS COLOMBIA FONDO II - COMPARTIMENTO IRIS,514005020,IMPUESTOS PREDIAL,,,1,99,PESOS,"0,0","31848994,0",,514005,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Gravamen a los movimientos financieros,Impuestos y tasas,,
447,FCP PEGASUS COLOMBIA FONDO II - COMPARTIMENTO IRIS,515525010,SEGURO DE RESPONSABILIDAD CIVIL,,,1,99,PESOS,"0,0","1087339,0",,515525,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Seguros,,,
448,FIC FINCA RAÍZ INTERNACIONAL,111505004,(FR) BCO BOGOTA Cta Ah No. 003102241,,,1,99,PESOS,"0,0","253965193,0",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
448,FIC FINCA RAÍZ INTERNACIONAL,111505006,(FR) BANCOLOMBIA Cta cte No. 69000009563,,,1,99,PESOS,"0,0","27000000,03",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
448,FIC FINCA RAÍZ INTERNACIONAL,111505010,(FR) DAVIVIENDA Cta Ah No. 482800044182,,,1,99,PESOS,"0,0","56230779,81",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
448,FIC FINCA RAÍZ INTERNACIONAL,111510002,(FR) BANCOLOMBIA PANAMA Cta: 80100033818,,,1,99,DÓLAR,"0,0","22561942,49",,111510,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos del Exterior,,,Disponible,
448,FIC FINCA RAÍZ INTERNACIONAL,111510003,(FR) BANCO BOGOTA MIAMI CTA: 101808,,,1,99,DÓLAR,"0,0","25701320,4",,111510,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos del Exterior,,,Disponible,
448,FIC FINCA RAÍZ INTERNACIONAL,130210200,EMISORES EXTRANJEROS,,,1,99,DÓLAR,"0,0","4403656612,0",,130210,Activo,,Activo no corriente,Inversiones a valor razonable con efectos en resultados,Instrumentos de patrimonio,,,Inversiones,
448,FIC FINCA RAÍZ INTERNACIONAL,135115200,DERECHO DE COMPRA TITULOS,,,1,99,DÓLAR,"0,0","581489996,87",,135115,Activo,,Activo no corriente,Inversiones a valor razonable con efectos en resultados,,,,Inversiones,
448,FIC FINCA RAÍZ INTERNACIONAL,161695004,(LD) BCO DAVIVIENDA cta No.482800025215,,,1,99,PESOS,"0,0","1809283,22",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,161695007,(FR) DAVIVIENDA Cta Ah No.482800043127,,,1,99,PESOS,"0,0","89150,63",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,161695010,(FR) DAVIVIENDA Cta Ah No. 482800044182,,,1,99,PESOS,"0,0","45029,36",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,161695011,(FR) BANCOLOMBIA Cta Ah No. 69000009672,,,1,99,PESOS,"0,0","61620,93",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,161695012,(AA) Davivienda Panam Ah Cta.10001015157,,,1,99,PESOS,"0,0","1127,78",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,161695014,(FR) BANCOLOMBIA PANAMA Cta.80100033818,,,1,99,DÓLAR,"0,0","82,65",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,225005010,DERECHO DE COMPRA SOBRE DIVISAS,,,1,99,PESOS,"0,0","709431120,0",,,,,,,,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,250105035,Revisoria Fiscal,,,1,99,PESOS,"0,0","-29308,87",,250105,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,Cuentas por pagar,Comision de administracion.,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,250110015,COMISION DE ADMINISTRACION              ,,,1,99,PESOS,"0,0","-139099,13",,250110,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,Cuentas por pagar,Comision de administracion.,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,253105220,CUENTA DE COMPENSACION DIVISAS,,,1,99,DÓLAR,"0,0","-48436,64",,253105,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,Cuentas por pagar,Acreedores varios,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,352505010,PARTICIPACIONES EN FDO DE INVERSIÓN COLE,,,1,99,PESOS,"-10026919,76","-6422636474,24",,352505,Total pasivo + patrimonio,Patrimonio,,Patrimonio especiales,Participaciones en fondos de inversión colectiva,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,411495004,(FR) BCO BOGOTA Cta Ah No. 003102241,,,1,99,PESOS,"0,0","-2421184,22",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,411495007,(FR) DAVIVIENDA Cta Ah No.482800043127,,,1,99,PESOS,"0,0","-1372442,69",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,411495010,(FR) DAVIVIENDA Cta Ah No. 482800044182,,,1,99,PESOS,"0,0","-232655,35",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,411495011,(FR) BANCOLOMBIA Cta Ah No. 69000009672,,,1,99,PESOS,"0,0","-861985,32",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,411495014,(FR) BANCOLOMBIA PANAMA Cta.80100033818,,,1,99,DÓLAR,"0,0","-9712,07",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,411495156,(FA) OCCIDENTE Cau No.288845886,,,1,99,PESOS,"0,0","-0,01",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,413515010,REEXPRESION DE ACTIVOS,,,1,99,PESOS,"0,0","-37338840,38",,413515,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Diferencia en cambio,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,413515015,UT/PER REEXPRESIÓN OTROS ACTIVOS (DER CO,,,1,99,PESOS,"0,0","-5040110,0",,413515,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Diferencia en cambio,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,510805200,EMISORES EXTRANJEROS,,,1,99,PESOS,"0,0","91745229,97",,510805,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Disminución en el valor de mercado Inst. de Pat.,,,
448,FIC FINCA RAÍZ INTERNACIONAL,511325002,COMISION CUSTODIA VARIABLE              ,,,1,99,PESOS,"0,0","457694,67",,511325,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Comisión custodia fija,,,
448,FIC FINCA RAÍZ INTERNACIONAL,511325010,COMISION CUSTODIA FIJA                  ,,,1,99,PESOS,"0,0","290000,01",,511325,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Comisión custodia fija,,,
448,FIC FINCA RAÍZ INTERNACIONAL,511512010,GASTOS BANCARIOS                        ,,,1,99,PESOS,"0,0","3657436,75",,511512,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Gastos bancarios,,,
448,FIC FINCA RAÍZ INTERNACIONAL,511595070,COMISIONES OP DEL EXTERIOR,,,1,99,PESOS,"0,0","917797,95",,511595,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Comisión Bursatil,,,
448,FIC FINCA RAÍZ INTERNACIONAL,513015003,REVISORIA FISCAL                        ,,,1,99,PESOS,"0,0","10121962,78",,513015,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Revisoría Fiscal,,,
448,FIC FINCA RAÍZ INTERNACIONAL,513535010,REEXPRESION ACTIVOS,,,1,99,PESOS,"0,0","66506254,99",,513535,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Reexpresion de Activos,,,
448,FIC FINCA RAÍZ INTERNACIONAL,514005010,IMPUESTO A LOS MOVIMIENTOS FINANCIEROS  ,,,1,99,PESOS,"0,0","49314,81",,514005,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Gravamen a los movimientos financieros,Impuestos y tasas,,
448,FIC FINCA RAÍZ INTERNACIONAL,590505015,CANCELACION DE INGRESOS RV,,,1,99,PESOS,"0,0","-10720385,92",,590505,Total pasivo + patrimonio,Patrimonio,,,,,,,
449,FIC CERRADO NOTA ESTRUCTURADA ORO CON CAPITAL PROTEGIDO,111505001,(OC) Bancolombia Cta Ah No. 69000009629,,,1,99,PESOS,"420838353,57","190815855,54",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
449,FIC CERRADO NOTA ESTRUCTURADA ORO CON CAPITAL PROTEGIDO,111505007,(OC) BCO BOGOTA Cta Ah No.003119609,,,1,99,PESOS,"2187926566,7","2330034131,0",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
449,FIC CERRADO NOTA ESTRUCTURADA ORO CON CAPITAL PROTEGIDO,111510001,(OC) CITIBANK NEW YORK CTA: 28177700,,,1,99,DÓLAR,"69991783603,46","8676757,46",,111510,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos del Exterior,,,Disponible,
449,FIC CERRADO NOTA ESTRUCTURADA ORO CON CAPITAL PROTEGIDO,161695001,(OC) Bancolombia Cta Ah No. 69000009629,,,1,99,PESOS,"2793430,9","61679,61",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
449,FIC CERRADO NOTA ESTRUCTURADA ORO CON CAPITAL PROTEGIDO,161695004,(LD) BCO DAVIVIENDA cta No.482800025215,,,1,99,PESOS,"386895,73","129379,18",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
449,FIC CERRADO NOTA ESTRUCTURADA ORO CON CAPITAL PROTEGIDO,161695007,(OC) BCO BOGOTA Cta Ah No.003119609,,,1,99,PESOS,"81538198,98","16132015,29",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
449,FIC CERRADO NOTA ESTRUCTURADA ORO CON CAPITAL PROTEGIDO,250105035,Revisoria Fiscal,,,1,99,PESOS,"0,0","-29309,71",,250105,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,Cuentas por pagar,Comision de administracion.,,,,
449,FIC CERRADO NOTA ESTRUCTURADA ORO CON CAPITAL PROTEGIDO,250110015,COMISION DE ADMINISTRACION              ,,,1,99,PESOS,"-2612045,92","-3080877,98",,250110,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,Cuentas por pagar,Comision de administracion.,,,,
449,FIC CERRADO NOTA ESTRUCTURADA ORO CON CAPITAL PROTEGIDO,352505010,PARTICIPACIONES EN FDO DE INVERSIÓN COLE,,,1,99,PESOS,"-72983045814,85","-86384465775,08",,352505,Total pasivo + patrimonio,Patrimonio,,Patrimonio especiales,Participaciones en fondos de inversión colectiva,,,,
449,FIC CERRADO NOTA ESTRUCTURADA ORO CON CAPITAL PROTEGIDO,411495004,(OC) DAVIVIENDA Cta AH No. 482800043564,,,1,99,PESOS,"0,0","-9857847,49",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
449,FIC CERRADO NOTA ESTRUCTURADA ORO CON CAPITAL PROTEGIDO,413515010,REEXPRESION DE ACTIVOS,,,1,99,PESOS,"0,0","-87693,66",,413515,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Diferencia en cambio,,,,
449,FIC CERRADO NOTA ESTRUCTURADA ORO CON CAPITAL PROTEGIDO,511325002,COMISION CUSTODIA VARIABLE              ,,,1,99,PESOS,"0,0","4857456,94",,511325,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Comisión custodia fija,,,
449,FIC CERRADO NOTA ESTRUCTURADA ORO CON CAPITAL PROTEGIDO,511325010,COMISION CUSTODIA FIJA                  ,,,1,99,PESOS,"0,0","60000,0",,511325,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Comisión custodia fija,,,
449,FIC CERRADO NOTA ESTRUCTURADA ORO CON CAPITAL PROTEGIDO,513015003,REVISORIA FISCAL                        ,,,1,99,PESOS,"0,0","10121962,78",,513015,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Revisoría Fiscal,,,
449,FIC CERRADO NOTA ESTRUCTURADA ORO CON CAPITAL PROTEGIDO,513535010,REEXPRESION ACTIVOS,,,1,99,PESOS,"0,0","1042954548,91",,513535,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Reexpresion de Activos,,,
449,FIC CERRADO NOTA ESTRUCTURADA ORO CON CAPITAL PROTEGIDO,514005010,IMPUESTO A LOS MOVIMIENTOS FINANCIEROS  ,,,1,99,PESOS,"0,0","49314,81",,514005,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Gravamen a los movimientos financieros,Impuestos y tasas,,
449,FIC CERRADO NOTA ESTRUCTURADA ORO CON CAPITAL PROTEGIDO,590505015,CANCELACION DE INGRESOS RV,,,1,99,PESOS,"0,0","193710632,52",,590505,Total pasivo + patrimonio,Patrimonio,,,,,,,
449,FIC CERRADO NOTA ESTRUCTURADA ORO CON CAPITAL PROTEGIDO,810505120,EMISORES EXTRANJEROS,,,1,99,PESOS,"0,0","83531219968,68",,810505,,,,,,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,830505010,DEUDORAS POR CONTRA,,,1,99,PESOS,"0,0","-4403656612,0",,,,,,,,,,,
449,FIC CERRADO NOTA ESTRUCTURADA ORO CON CAPITAL PROTEGIDO,111505004,(OC) DAVIVIENDA Cta AH No. 482800043564,,,1,99,PESOS,"300390811,94","310506175,98",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
449,FIC CERRADO NOTA ESTRUCTURADA ORO CON CAPITAL PROTEGIDO,130120120,EMISORES EXTRANJEROS,,,1,99,PESOS,"0,0","83531219968,68",,130120,Activo,,Activo no corriente,Inversiones a valor razonable con efectos en resultados,Instrumentos de Deuda,,,Inversiones,
449,FIC CERRADO NOTA ESTRUCTURADA ORO CON CAPITAL PROTEGIDO,161695045,CUENTA CORRIENTE                        ,,,1,99,PESOS,"0,0","0,03",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
449,FIC CERRADO NOTA ESTRUCTURADA ORO CON CAPITAL PROTEGIDO,253105110,CUENTA COMPENSACION,,,1,99,PESOS,"-0,51","0,0",,253105,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,Cuentas por pagar,Acreedores varios,,,,
449,FIC CERRADO NOTA ESTRUCTURADA ORO CON CAPITAL PROTEGIDO,410705120,EMISORES EXTRANJEROS                    ,,,1,99,PESOS,"0,0","-14590979977,9",,410705,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Valoracion Intrumentos de Deuda,,,,
449,FIC CERRADO NOTA ESTRUCTURADA ORO CON CAPITAL PROTEGIDO,411495001,(OC) Bancolombia Cta Ah No. 69000009629,,,1,99,PESOS,"0,0","-2867659,01",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
449,FIC CERRADO NOTA ESTRUCTURADA ORO CON CAPITAL PROTEGIDO,411495007,(OC) BCO BOGOTA Cta Ah No.003119609,,,1,99,PESOS,"0,0","-76910912,28",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
449,FIC CERRADO NOTA ESTRUCTURADA ORO CON CAPITAL PROTEGIDO,411495999,OTROS,,,1,99,PESOS,"0,0","-0,83",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
449,FIC CERRADO NOTA ESTRUCTURADA ORO CON CAPITAL PROTEGIDO,511512010,GASTOS BANCARIOS                        ,,,1,99,PESOS,"0,0","210506,61",,511512,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Gastos bancarios,,,
449,FIC CERRADO NOTA ESTRUCTURADA ORO CON CAPITAL PROTEGIDO,511548010,COMISION DE ADMINISTRACION R.F.         ,,,1,99,PESOS,"0,0","219107164,39",,511548,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Comisión administración,,,
